지점,지점명,일시,기온(°C),강수량(mm),풍속(m/s),풍향(16방위),습도(%),현지기압(hPa),해면기압(hPa),일조(hr),일사(MJ/m2)
189,서귀포,2019-09-12 08:00,24.7,,2.7,50,99,1008.5,1014.4,0,
189,서귀포,2019-09-12 09:00,25.1,,3.3,50,99,1008.9,1014.8,0,
189,서귀포,2019-09-12 10:00,25.5,,3.2,50,99,1008.9,1014.8,.5,
189,서귀포,2019-09-12 11:00,25.3,,3.9,50,99,1008.8,1014.7,.3,
189,서귀포,2019-09-12 12:00,26.6,,4.5,50,98,1008.4,1014.3,.5,
189,서귀포,2019-09-12 13:00,25.1,0,4.1,50,99,1008.2,1014.1,.7,
189,서귀포,2019-09-12 14:00,24.6,0,3.6,50,99,1007.8,1013.7,.1,
189,서귀포,2019-09-12 15:00,24.5,0,3.4,50,99,1007.2,1013.1,0,
189,서귀포,2019-09-12 16:00,24.4,,3.2,50,99,1006.9,1012.8,0,
189,서귀포,2019-09-12 17:00,24,,3.3,50,99,1007.1,1013,0,
189,서귀포,2019-09-12 18:00,23.6,,3,50,99,1007.2,1013.1,0,
189,서귀포,2019-09-12 19:00,23.2,,3.5,50,99,1007.5,1013.4,0,
189,서귀포,2019-09-12 20:00,23,,3,50,99,1007.9,1013.9,,
189,서귀포,2019-09-12 21:00,23.1,,2.8,50,98,1008.3,1014.3,,
189,서귀포,2019-09-12 22:00,22.9,,3.4,20,98,1008,1014,,
189,서귀포,2019-09-12 23:00,23,,2.9,50,98,1007.7,1013.7,,
189,서귀포,2019-09-13 00:00,22.8,,3.2,50,98,1007.2,1013.2,,
189,서귀포,2019-09-13 01:00,22.5,,3,50,98,1006.9,1012.9,,
189,서귀포,2019-09-13 02:00,22.4,,2.7,50,98,1006.6,1012.6,,
189,서귀포,2019-09-13 03:00,22.6,,2.8,50,98,1006.5,1012.5,,
189,서귀포,2019-09-13 04:00,22.5,,3.4,20,97,1006.2,1012.2,,
189,서귀포,2019-09-13 05:00,22.3,,3.3,20,97,1006.2,1012.2,,
189,서귀포,2019-09-13 06:00,22.3,,3.1,20,97,1006.4,1012.4,,
189,서귀포,2019-09-13 07:00,22.3,,3.1,50,98,1006.3,1012.3,.2,
189,서귀포,2019-09-13 08:00,23.4,,3.4,50,95,1006.4,1012.3,.8,
189,서귀포,2019-09-13 09:00,24.6,,4.1,50,88,1006.5,1012.4,1,
189,서귀포,2019-09-13 10:00,25.4,,4.6,70,86,1006.4,1012.3,1,
189,서귀포,2019-09-13 11:00,26.2,,3.4,50,80,1006.1,1012,1,
189,서귀포,2019-09-13 12:00,26.6,,3.8,50,79,1005.9,1011.8,1,
189,서귀포,2019-09-13 13:00,25.7,,5.2,50,82,1005.7,1011.6,.7,
189,서귀포,2019-09-13 14:00,26.1,,3.3,50,83,1005.2,1011.1,.3,
189,서귀포,2019-09-13 15:00,26.7,,3.6,50,83,1004.6,1010.5,.5,
189,서귀포,2019-09-13 16:00,26.1,,4.4,70,82,1004.5,1010.4,1,
189,서귀포,2019-09-13 17:00,25.4,,4.1,50,86,1004.9,1010.8,1,
189,서귀포,2019-09-13 18:00,24.5,,4,70,87,1005.3,1011.2,1,
189,서귀포,2019-09-13 19:00,23.6,,2.4,50,88,1005.7,1011.6,0,
189,서귀포,2019-09-13 20:00,23.4,,2.6,50,80,1006.4,1012.3,,
189,서귀포,2019-09-13 21:00,23.3,,2.6,20,74,1006.7,1012.6,,
189,서귀포,2019-09-13 22:00,23.3,,2.7,20,72,1006.6,1012.5,,
189,서귀포,2019-09-13 23:00,23.2,,2.7,20,72,1006.5,1012.4,,
189,서귀포,2019-09-14 00:00,23,,3,20,78,1006,1011.9,,
189,서귀포,2019-09-14 01:00,22.7,,2,50,83,1005.8,1011.7,,
189,서귀포,2019-09-14 02:00,22.6,,2,50,83,1005.7,1011.7,,
189,서귀포,2019-09-14 03:00,22.6,,2.2,50,81,1005.3,1011.3,,
189,서귀포,2019-09-14 04:00,22.8,,3.2,20,77,1005.2,1011.1,,
189,서귀포,2019-09-14 05:00,23.2,,2.3,20,72,1005.3,1011.2,,
189,서귀포,2019-09-14 06:00,23,,2.7,20,72,1005.2,1011.1,,
189,서귀포,2019-09-14 07:00,22.9,,.6,320,76,1005.6,1011.5,.5,
189,서귀포,2019-09-14 08:00,24.7,,.3,0,73,1005.9,1011.8,1,
189,서귀포,2019-09-14 09:00,25.6,,1.9,200,74,1005.9,1011.8,1,
189,서귀포,2019-09-14 10:00,26.5,,2.4,250,73,1006,1011.9,1,
189,서귀포,2019-09-14 11:00,27.8,,1.7,250,70,1005.5,1011.4,1,
189,서귀포,2019-09-14 12:00,26.7,,3.1,230,75,1005.2,1011.1,1,
189,서귀포,2019-09-14 13:00,26.9,,3.3,230,78,1004.8,1010.7,1,
189,서귀포,2019-09-14 14:00,27.5,,1,160,74,1004.3,1010.2,1,
189,서귀포,2019-09-14 15:00,26.5,,1.5,180,80,1004.4,1010.3,.7,
189,서귀포,2019-09-14 16:00,27.6,,1.7,230,72,1004.3,1010.1,.5,
189,서귀포,2019-09-14 17:00,26.8,,2.5,230,82,1004.1,1010,1,
189,서귀포,2019-09-14 18:00,25.5,,1.9,230,89,1004.3,1010.2,1,
189,서귀포,2019-09-14 19:00,24.8,,.7,250,96,1004.4,1010.3,0,
189,서귀포,2019-09-14 20:00,24.3,,.5,230,97,1004.9,1010.8,,
189,서귀포,2019-09-14 21:00,24.7,,1,20,97,1005.6,1011.5,,
189,서귀포,2019-09-14 22:00,24.4,,.3,0,93,1005.7,1011.6,,
189,서귀포,2019-09-14 23:00,24.3,,.5,340,91,1005.6,1011.5,,
189,서귀포,2019-09-15 00:00,24.6,,.3,0,88,1005.1,1011,,
189,서귀포,2019-09-15 01:00,24,,1.2,20,90,1004.6,1010.5,,
189,서귀포,2019-09-15 02:00,23.7,,1.2,360,88,1003.9,1009.8,,
189,서귀포,2019-09-15 03:00,23.4,,1.5,360,86,1003.7,1009.6,,
189,서귀포,2019-09-15 04:00,23.1,,1.1,360,86,1003.5,1009.4,,
189,서귀포,2019-09-15 05:00,22.6,,1.3,360,88,1003.6,1009.5,,
189,서귀포,2019-09-15 06:00,22.5,,1.1,360,88,1003.5,1009.4,,
189,서귀포,2019-09-15 07:00,23.3,,1.3,360,85,1004.2,1010.1,.5,
189,서귀포,2019-09-15 08:00,25.3,,.5,270,88,1004.3,1010.2,1,
189,서귀포,2019-09-15 09:00,27,,.7,270,80,1004.6,1010.5,1,
189,서귀포,2019-09-15 10:00,26.6,,1.9,200,87,1004.6,1010.5,1,
189,서귀포,2019-09-15 11:00,26.8,,2.2,230,95,1004.3,1010.2,1,
189,서귀포,2019-09-15 12:00,26.4,,1.6,230,91,1003.7,1009.6,.2,
189,서귀포,2019-09-15 13:00,26.3,,2.5,200,96,1003.3,1009.2,0,
189,서귀포,2019-09-15 14:00,27.1,,2.1,200,92,1002.8,1008.7,.2,
189,서귀포,2019-09-15 15:00,27.4,,2.8,230,90,1002.4,1008.2,.9,
189,서귀포,2019-09-15 16:00,27.2,,2,230,89,1002.2,1008,.8,
189,서귀포,2019-09-15 17:00,26.4,,1.7,180,90,1002.4,1008.3,.3,
189,서귀포,2019-09-15 18:00,26,,.6,180,95,1002.5,1008.4,0,
189,서귀포,2019-09-15 19:00,25.3,,.6,140,97,1002.6,1008.5,0,
189,서귀포,2019-09-15 20:00,25.3,,.8,360,98,1003.1,1009,,
189,서귀포,2019-09-15 21:00,24.7,,.8,20,98,1003.7,1009.6,,
189,서귀포,2019-09-15 22:00,24.2,,1.1,360,96,1003.9,1009.8,,
189,서귀포,2019-09-15 23:00,24.4,,.9,20,89,1003.8,1009.7,,
189,서귀포,2019-09-16 00:00,23.4,,1,50,98,1003.6,1009.5,,
189,서귀포,2019-09-16 01:00,24.3,,2,50,85,1003.2,1009.1,,
189,서귀포,2019-09-16 02:00,23.7,,2.6,50,97,1002.8,1008.7,,
189,서귀포,2019-09-16 03:00,23.5,,2.3,50,97,1002.5,1008.4,,
189,서귀포,2019-09-16 04:00,23.2,,3.4,70,99,1002.3,1008.2,,
189,서귀포,2019-09-16 05:00,22.8,,2.2,70,99,1002.4,1008.3,,
189,서귀포,2019-09-16 06:00,22.9,,2.4,70,99,1002.8,1008.7,,
189,서귀포,2019-09-16 07:00,23.1,,.9,20,98,1003.2,1009.1,0,
189,서귀포,2019-09-16 08:00,24.3,,1,230,97,1003.8,1009.7,.9,
189,서귀포,2019-09-16 09:00,25.2,,1.8,180,95,1003.9,1009.8,1,
189,서귀포,2019-09-16 10:00,26,,1.1,270,93,1003.9,1009.8,1,
189,서귀포,2019-09-16 11:00,26.9,,2,230,85,1003.6,1009.5,.9,
189,서귀포,2019-09-16 12:00,27.4,,2.3,230,82,1003.5,1009.3,1,
189,서귀포,2019-09-16 13:00,27.3,,3.2,230,85,1003.2,1009.1,1,
189,서귀포,2019-09-16 14:00,27.3,,2.7,230,84,1002.8,1008.6,1,
189,서귀포,2019-09-16 15:00,27.3,,2.6,200,86,1002.3,1008.1,1,
189,서귀포,2019-09-16 16:00,27.2,,2.4,200,87,1002.3,1008.1,1,
189,서귀포,2019-09-16 17:00,26.7,,2.1,180,89,1002.6,1008.5,1,
189,서귀포,2019-09-16 18:00,25.5,,.8,230,92,1002.8,1008.7,.9,
189,서귀포,2019-09-16 19:00,25.2,,.9,230,93,1003.1,1009,0,
189,서귀포,2019-09-16 20:00,23.5,,2.8,50,98,1003.8,1009.7,,
189,서귀포,2019-09-16 21:00,23.4,,2.3,50,97,1004.6,1010.5,,
189,서귀포,2019-09-16 22:00,23.4,,2.4,70,97,1004.8,1010.7,,
189,서귀포,2019-09-16 23:00,23.4,,2,50,97,1005,1010.9,,
189,서귀포,2019-09-17 00:00,23.3,,2,20,98,1005.2,1011.1,,
189,서귀포,2019-09-17 01:00,23.7,,2.2,20,92,1005.6,1011.5,,
189,서귀포,2019-09-17 02:00,23.3,,1.8,50,90,1005.8,1011.7,,
189,서귀포,2019-09-17 03:00,22.7,,2.4,50,89,1005.1,1011,,
189,서귀포,2019-09-17 04:00,22.4,,2.4,50,86,1005.1,1011.1,,
189,서귀포,2019-09-17 05:00,22.3,,3.3,70,84,1005.4,1011.4,,
189,서귀포,2019-09-17 06:00,21.8,,3.6,50,89,1005.8,1011.8,,
189,서귀포,2019-09-17 07:00,21.9,,3.3,50,87,1006.7,1012.7,.4,
189,서귀포,2019-09-17 08:00,23.1,,3.6,50,76,1007.1,1013,1,
189,서귀포,2019-09-17 09:00,24.2,,3.7,50,74,1007.3,1013.2,1,
189,서귀포,2019-09-17 10:00,24.3,,3.7,50,77,1007.8,1013.7,.9,
189,서귀포,2019-09-17 11:00,25.1,,4.1,50,74,1007.9,1013.8,1,
189,서귀포,2019-09-17 12:00,24.8,,4,50,76,1007.7,1013.6,.6,
189,서귀포,2019-09-17 13:00,25.5,,3.8,50,72,1007,1012.9,.9,
189,서귀포,2019-09-17 14:00,26.4,,3.7,50,69,1006.8,1012.7,1,
189,서귀포,2019-09-17 15:00,26.2,,3.9,50,66,1006.4,1012.3,1,
189,서귀포,2019-09-17 16:00,25.6,,4.6,50,72,1006,1011.9,1,
189,서귀포,2019-09-17 17:00,25.2,,3.6,50,72,1006.7,1012.6,1,
189,서귀포,2019-09-17 18:00,24.4,,2.8,50,71,1007,1012.9,1,
189,서귀포,2019-09-17 19:00,23.5,,2.4,50,69,1007,1012.9,0,
189,서귀포,2019-09-17 20:00,23.7,,4.2,70,65,1007,1012.9,,
189,서귀포,2019-09-17 21:00,23.5,,1,50,64,1007.7,1013.6,,
189,서귀포,2019-09-17 22:00,22.1,,1.6,20,71,1007.8,1013.8,,
189,서귀포,2019-09-17 23:00,22.2,,1.4,20,70,1008,1014,,
189,서귀포,2019-09-18 00:00,21.9,,.9,20,74,1007.9,1013.9,,
189,서귀포,2019-09-18 01:00,21.7,,1.2,20,78,1008,1014,,
189,서귀포,2019-09-18 02:00,22,,1.8,20,75,1008.2,1014.2,,
189,서귀포,2019-09-18 03:00,21.5,,1.8,20,78,1008,1014,,
189,서귀포,2019-09-18 04:00,21.4,,1.6,20,82,1007.9,1013.9,,
189,서귀포,2019-09-18 05:00,21.5,,1.5,20,80,1007.6,1013.6,,
189,서귀포,2019-09-18 06:00,19.9,,.8,160,87,1007.8,1013.9,,
189,서귀포,2019-09-18 07:00,21.1,,1.1,340,80,1008.7,1014.7,.5,
189,서귀포,2019-09-18 08:00,22.8,,0,0,75,1008.7,1014.7,1,
189,서귀포,2019-09-18 09:00,24.6,,1.2,230,77,1008.9,1014.8,1,
189,서귀포,2019-09-18 10:00,25.9,,1.7,200,70,1009.1,1015,1,
189,서귀포,2019-09-18 11:00,26.6,,1.8,230,64,1009.1,1015,1,
189,서귀포,2019-09-18 12:00,27.6,,2.6,230,63,1008.8,1014.7,1,
189,서귀포,2019-09-18 13:00,28.1,,3.2,200,58,1008.6,1014.5,1,
189,서귀포,2019-09-18 14:00,28.1,,2.6,230,51,1008.2,1014.1,1,
189,서귀포,2019-09-18 15:00,28.6,,3.9,230,47,1007.4,1013.2,1,
189,서귀포,2019-09-18 16:00,27.5,,3.3,230,47,1007.6,1013.5,.7,
189,서귀포,2019-09-18 17:00,28.6,,2.5,20,33,1007.7,1013.5,.1,
189,서귀포,2019-09-18 18:00,27.8,,3.2,360,35,1007.8,1013.7,1,
189,서귀포,2019-09-18 19:00,26,,2.4,20,45,1007.5,1013.4,0,
189,서귀포,2019-09-18 20:00,24.8,,1.5,20,47,1007.9,1013.8,,
189,서귀포,2019-09-18 21:00,23.6,,1.1,360,47,1008.7,1014.6,,
189,서귀포,2019-09-18 22:00,22.1,,.2,0,54,1008.6,1014.6,,
189,서귀포,2019-09-18 23:00,21.5,,2.2,20,55,1008.6,1014.6,,
189,서귀포,2019-09-19 00:00,22.1,,2.6,360,48,1008.7,1014.7,,
189,서귀포,2019-09-19 01:00,22.7,,2.2,360,45,1008.6,1014.6,,
189,서귀포,2019-09-19 02:00,23,,2.7,50,64,1008.9,1014.9,,
189,서귀포,2019-09-19 03:00,22,,2.6,50,75,1009,1015,,
189,서귀포,2019-09-19 04:00,22.1,,2.9,20,86,1009.4,1015.4,,
189,서귀포,2019-09-19 05:00,22.1,,3,20,89,1009.6,1015.6,,
189,서귀포,2019-09-19 06:00,22,,2.6,20,88,1010.4,1016.4,,
189,서귀포,2019-09-19 07:00,22.1,,3,20,90,1010.8,1016.8,.3,
189,서귀포,2019-09-19 08:00,23.3,,4.2,20,82,1010.6,1016.6,1,
189,서귀포,2019-09-19 09:00,24.2,,3.4,50,80,1010.9,1016.8,1,
189,서귀포,2019-09-19 10:00,25,,4.3,70,77,1010.9,1016.9,1,
189,서귀포,2019-09-19 11:00,25.6,,4,50,66,1010.5,1016.4,1,
189,서귀포,2019-09-19 12:00,25.6,,4.8,50,61,1010.2,1016.1,1,
189,서귀포,2019-09-19 13:00,26.1,,3.3,50,61,1009.8,1015.7,1,
189,서귀포,2019-09-19 14:00,26.2,,4.3,70,58,1009,1014.9,1,
189,서귀포,2019-09-19 15:00,25.5,,5.3,50,56,1008.7,1014.6,1,
189,서귀포,2019-09-19 16:00,24.9,,6,70,60,1008.7,1014.6,1,
189,서귀포,2019-09-19 17:00,24,,5.8,70,61,1009.1,1015,1,
189,서귀포,2019-09-19 18:00,23.1,,4.6,70,65,1009.3,1015.3,1,
189,서귀포,2019-09-19 19:00,22,,2.5,50,70,1009.4,1015.4,0,
189,서귀포,2019-09-19 20:00,21.7,,2.7,50,74,1009.3,1015.3,,
189,서귀포,2019-09-19 21:00,21.6,,4.1,70,77,1009.4,1015.4,,
189,서귀포,2019-09-19 22:00,21.4,,3.5,50,79,1009.3,1015.3,,
189,서귀포,2019-09-19 23:00,21.4,,2.2,20,79,1009.4,1015.4,,
189,서귀포,2019-09-20 00:00,21.2,,2.1,50,81,1009.1,1015.1,,
189,서귀포,2019-09-20 01:00,21,,2,50,84,1008.7,1014.7,,
189,서귀포,2019-09-20 02:00,21.1,,2.8,20,82,1008.5,1014.5,,
189,서귀포,2019-09-20 03:00,21.1,,2.6,50,75,1008.1,1014.1,,
189,서귀포,2019-09-20 04:00,20.9,,3,20,74,1007.6,1013.6,,
189,서귀포,2019-09-20 05:00,20.8,,3.2,20,78,1007.7,1013.7,,
189,서귀포,2019-09-20 06:00,20.8,,3.1,50,81,1007.5,1013.5,,
189,서귀포,2019-09-20 07:00,21,,3.3,20,82,1008.1,1014.1,.2,
189,서귀포,2019-09-20 08:00,22,,3.8,20,81,1007.9,1013.9,1,
189,서귀포,2019-09-20 09:00,23.1,,3.7,50,75,1008.1,1014,1,
189,서귀포,2019-09-20 10:00,23.8,,4.2,50,71,1007.8,1013.7,.9,
189,서귀포,2019-09-20 11:00,25.1,,4,50,69,1007.8,1013.7,.8,
189,서귀포,2019-09-20 12:00,25.5,,4.7,70,70,1007.4,1013.3,1,
189,서귀포,2019-09-20 13:00,25.9,,5.5,70,65,1006.8,1012.7,1,
189,서귀포,2019-09-20 14:00,25.7,,4.8,50,71,1006.4,1012.3,.7,
189,서귀포,2019-09-20 15:00,25.4,,4.5,50,75,1006.5,1012.4,.6,
189,서귀포,2019-09-20 16:00,25.2,,4.3,50,74,1006.2,1012.1,.9,
189,서귀포,2019-09-20 17:00,24.1,,4.5,50,77,1006.7,1012.6,0,
189,서귀포,2019-09-20 18:00,23.7,,4.7,50,80,1006.8,1012.7,0,
189,서귀포,2019-09-20 19:00,23.3,0,4.2,70,82,1007.1,1013,0,
189,서귀포,2019-09-20 20:00,21.3,.2,3.4,50,99,1007.9,1013.9,,
189,서귀포,2019-09-20 21:00,21.3,0,3.7,70,99,1008.2,1014.2,,
189,서귀포,2019-09-20 22:00,21.7,,3,50,86,1008.1,1014.1,,
189,서귀포,2019-09-20 23:00,20.5,.3,4,50,99,1008.1,1014.1,,
189,서귀포,2019-09-21 00:00,20.3,.2,4.7,50,99,1008.1,1014.1,,
189,서귀포,2019-09-21 01:00,20.4,,4.8,50,97,1007.7,1013.7,,
189,서귀포,2019-09-21 02:00,20.5,0,4.5,50,97,1007.6,1013.6,,
189,서귀포,2019-09-21 03:00,20.6,0,4.8,50,98,1006.6,1012.6,,
189,서귀포,2019-09-21 04:00,20.5,0,4.7,50,95,1005.9,1011.9,,
189,서귀포,2019-09-21 05:00,20.5,0,5.4,50,96,1005.7,1011.7,,
189,서귀포,2019-09-21 06:00,20.9,,5,50,96,1006.4,1012.4,,
189,서귀포,2019-09-21 07:00,20.9,,6.1,50,95,1006,1012,0,
189,서귀포,2019-09-21 08:00,20.4,0,6.1,50,97,1006.1,1012.1,0,
189,서귀포,2019-09-21 09:00,19.8,.1,6.1,50,98,1006,1012,0,
189,서귀포,2019-09-21 10:00,20.1,.7,6,50,99,1005.1,1011.1,0,
189,서귀포,2019-09-21 11:00,19.2,3.5,7.2,50,99,1005.2,1011.2,0,
189,서귀포,2019-09-21 12:00,19,6.2,5.9,50,99,1005.2,1011.2,0,
189,서귀포,2019-09-21 13:00,20.2,1,5.2,20,99,1004,1010,0,
189,서귀포,2019-09-21 14:00,21.1,.9,5.4,50,98,1002.7,1008.7,0,
189,서귀포,2019-09-21 15:00,20.7,2,5.2,50,99,1002.2,1008.2,0,
189,서귀포,2019-09-21 16:00,21,1.4,5.6,50,99,1002.4,1008.4,0,
189,서귀포,2019-09-21 17:00,20.8,1.3,5.9,50,99,1002.2,1008.2,0,
189,서귀포,2019-09-21 18:00,21,1.7,4.4,50,99,1002.6,1008.6,0,
189,서귀포,2019-09-21 19:00,21.1,2.1,4.6,50,99,1002.7,1008.7,0,
189,서귀포,2019-09-21 20:00,21.4,6,4.6,50,99,1003.2,1009.2,,
189,서귀포,2019-09-21 21:00,21.8,3.7,4.2,50,99,1002.8,1008.8,,
189,서귀포,2019-09-21 22:00,22,10,4,50,99,1002,1008,,
189,서귀포,2019-09-21 23:00,21.9,7.2,5.7,50,99,1001.1,1007,,
189,서귀포,2019-09-22 00:00,21.5,10,5.4,50,99,1000.7,1006.7,,
189,서귀포,2019-09-22 01:00,21.8,4.9,6,50,99,999.5,1005.4,,
189,서귀포,2019-09-22 02:00,21.5,6,6.6,50,99,997.5,1003.4,,
189,서귀포,2019-09-22 03:00,21.3,10.3,5.6,50,99,995.4,1001.3,,
189,서귀포,2019-09-22 04:00,20.9,11.2,5.1,50,99,994.8,1000.7,,
189,서귀포,2019-09-22 05:00,20.9,6.3,6.7,50,99,994.3,1000.2,,
189,서귀포,2019-09-22 06:00,20.8,6,7.6,50,99,993.3,999.2,,
189,서귀포,2019-09-22 07:00,20.8,6.5,6.6,50,99,992.8,998.7,0,
189,서귀포,2019-09-22 08:00,20.9,5.1,7.1,50,99,992.2,998.1,0,
189,서귀포,2019-09-22 09:00,21.1,4.3,6.1,50,99,991.3,997.2,0,
189,서귀포,2019-09-22 10:00,21,3.7,6.4,50,99,990.5,996.4,0,
189,서귀포,2019-09-22 11:00,20.7,5,7.9,20,99,987.9,993.8,0,
189,서귀포,2019-09-22 12:00,21.2,3.2,8.7,20,99,985.4,991.3,0,
189,서귀포,2019-09-22 13:00,21.4,1,9.7,20,99,982.7,988.6,0,
189,서귀포,2019-09-22 14:00,21.1,2,10.5,20,97,980.6,986.5,0,
189,서귀포,2019-09-22 15:00,21,2.5,10.1,20,97,981.2,987.1,0,
189,서귀포,2019-09-22 16:00,21.7,.8,6.9,20,93,983.9,989.8,0,
189,서귀포,2019-09-22 17:00,22.7,.1,3.9,20,85,987.8,993.6,0,
189,서귀포,2019-09-22 18:00,22.6,,5.6,20,83,989.6,995.5,.1,
189,서귀포,2019-09-22 19:00,23.5,,1.5,90,76,993.5,999.4,0,
189,서귀포,2019-09-22 20:00,21.5,,3.2,180,91,994.6,1000.5,,
189,서귀포,2019-09-22 21:00,21.4,,1.5,70,92,996.2,1002.1,,
189,서귀포,2019-09-22 22:00,21.3,,.9,360,94,997.5,1003.4,,
189,서귀포,2019-09-22 23:00,21.3,,1.7,20,97,998.5,1004.5,,
189,서귀포,2019-09-23 00:00,22.1,,1.6,50,89,999.8,1005.7,,
189,서귀포,2019-09-23 01:00,21.1,,1,50,98,1001,1007,,
189,서귀포,2019-09-23 02:00,19.3,,1.8,20,99,1001.8,1007.8,,
189,서귀포,2019-09-23 03:00,19.7,,1.4,20,99,1002,1008,,
189,서귀포,2019-09-23 04:00,20.2,,.5,20,99,1002.5,1008.5,,
189,서귀포,2019-09-23 05:00,20.6,,.2,0,99,1003.1,1009.1,,
189,서귀포,2019-09-23 06:00,20.2,,.5,360,99,1003.8,1009.8,,
189,서귀포,2019-09-23 07:00,20.6,,.7,360,99,1004.8,1010.8,0,
189,서귀포,2019-09-23 08:00,20,,.4,0,99,1005.9,1011.9,0,
189,서귀포,2019-09-23 09:00,21,,.5,70,99,1006.8,1012.8,.1,
189,서귀포,2019-09-23 10:00,21.1,,.3,0,99,1007.6,1013.6,0,
189,서귀포,2019-09-23 11:00,22,.1,.8,270,99,1007.8,1013.8,.1,
189,서귀포,2019-09-23 12:00,21.1,0,.7,250,99,1008,1014,0,
189,서귀포,2019-09-23 13:00,21.7,.5,.9,270,99,1007.8,1013.8,0,
189,서귀포,2019-09-23 14:00,23.9,,1.8,200,87,1007.7,1013.6,.7,
189,서귀포,2019-09-23 15:00,23.6,,2.3,180,89,1007.7,1013.6,.4,
189,서귀포,2019-09-23 16:00,23.5,,2,180,88,1007.7,1013.6,.5,
189,서귀포,2019-09-23 17:00,22.7,,2,180,91,1008.2,1014.2,.3,
189,서귀포,2019-09-23 18:00,22.3,,1.5,200,90,1008.6,1014.6,.3,
189,서귀포,2019-09-23 19:00,22.1,,1.1,200,90,1009.2,1015.2,0,
189,서귀포,2019-09-23 20:00,21.5,,.6,360,94,1009.9,1015.9,,
189,서귀포,2019-09-23 21:00,20.4,,1.5,20,99,1010.4,1016.5,,
189,서귀포,2019-09-23 22:00,20.1,,.9,360,98,1010.6,1016.7,,
189,서귀포,2019-09-23 23:00,20,,1.2,360,97,1010.8,1016.9,,
189,서귀포,2019-09-24 00:00,19,,1.3,360,99,1010.6,1016.6,,
189,서귀포,2019-09-24 01:00,18.6,,1.1,360,99,1010.5,1016.6,,
189,서귀포,2019-09-24 02:00,18.3,,1,360,99,1010.6,1016.7,,
189,서귀포,2019-09-24 03:00,17.7,,1.3,360,99,1010.6,1016.7,,
189,서귀포,2019-09-24 04:00,17.2,,1.6,20,98,1010.7,1016.8,,
189,서귀포,2019-09-24 05:00,17.4,,1.6,360,97,1011,1017.1,,
189,서귀포,2019-09-24 06:00,17.4,,1.5,360,98,1011.5,1017.6,,
189,서귀포,2019-09-24 07:00,17.4,,1.6,360,98,1011.8,1017.9,.5,
189,서귀포,2019-09-24 08:00,20.3,,1.1,20,90,1012.5,1018.6,1,
189,서귀포,2019-09-24 09:00,22.1,,.6,180,80,1012.9,1018.9,1,
189,서귀포,2019-09-24 10:00,22.7,,.8,180,74,1013,1019,1,
189,서귀포,2019-09-24 11:00,24.1,,2.2,180,60,1012.7,1018.6,1,
189,서귀포,2019-09-24 12:00,24,,1.7,230,56,1012.3,1018.2,1,
189,서귀포,2019-09-24 13:00,24.4,,1.9,200,57,1011.9,1017.8,1,
189,서귀포,2019-09-24 14:00,23.7,,2.7,200,58,1011.8,1017.8,.9,
189,서귀포,2019-09-24 15:00,23,,2.2,200,61,1011.5,1017.5,.1,
189,서귀포,2019-09-24 16:00,24,,2.5,200,59,1011.7,1017.6,.8,
189,서귀포,2019-09-24 17:00,23.3,,1.4,200,57,1011.8,1017.8,1,
189,서귀포,2019-09-24 18:00,22.5,,1.1,180,61,1012.2,1018.2,1,
189,서귀포,2019-09-24 19:00,21.4,,1.2,50,70,1012.6,1018.6,.1,
189,서귀포,2019-09-24 20:00,20.7,,1.2,360,52,1013.4,1019.5,,
189,서귀포,2019-09-24 21:00,20.3,,1.4,20,46,1013.2,1019.3,,
189,서귀포,2019-09-24 22:00,19.1,,.3,0,51,1013.8,1019.9,,
189,서귀포,2019-09-24 23:00,19.2,,1.5,360,47,1013.8,1019.9,,
189,서귀포,2019-09-25 00:00,19.1,,1.7,360,38,1013.4,1019.5,,
189,서귀포,2019-09-25 01:00,19.6,,1.4,360,47,1013.7,1019.7,,
189,서귀포,2019-09-25 02:00,20,,1.2,20,53,1013.5,1019.6,,
189,서귀포,2019-09-25 03:00,19,,1.5,360,62,1013.6,1019.7,,
189,서귀포,2019-09-25 04:00,19.1,,1.4,360,67,1013.8,1019.9,,
189,서귀포,2019-09-25 05:00,18.9,,1.8,360,73,1013.8,1019.9,,
189,서귀포,2019-09-25 06:00,19.1,,1.3,360,75,1014,1020.1,,
189,서귀포,2019-09-25 07:00,20.1,,1.2,20,72,1014.4,1020.5,.1,
189,서귀포,2019-09-25 08:00,21.7,,1.3,50,65,1014.5,1020.5,.6,
189,서귀포,2019-09-25 09:00,22.9,,2.4,50,60,1014.8,1020.8,.9,
189,서귀포,2019-09-25 10:00,24.3,,1.6,50,61,1014.9,1020.8,1,
189,서귀포,2019-09-25 11:00,24.6,,1.4,70,62,1014.9,1020.8,1,
189,서귀포,2019-09-25 12:00,24.3,,1.9,90,63,1014.5,1020.4,1,
189,서귀포,2019-09-25 13:00,23.8,,1.6,110,67,1013.8,1019.8,.8,
189,서귀포,2019-09-25 14:00,24.8,,2.3,70,65,1013.3,1019.2,1,
189,서귀포,2019-09-25 15:00,24.9,,2.3,70,59,1013.3,1019.3,1,
189,서귀포,2019-09-25 16:00,24.8,,2.6,70,59,1013.4,1019.3,1,
189,서귀포,2019-09-25 17:00,23.4,,3.4,70,63,1013.8,1019.8,1,
189,서귀포,2019-09-25 18:00,21.7,,3.1,70,74,1014.8,1020.8,.1,
